timestamp,energy_consumption,city,building_id,floor,power_factor,voltage,current,power_consumption,energy_cost,energy_source,energy_provider,energy_usage_category,energy_savings
7/29/2020,612.83,Mumbai,950,10,0.91,168.5,5.95,822.68,360.32,natural gas,Mymm,commercial,17.5
12/30/2022,624.3,Bangalore,951,10,0.61,216.6,1.31,592.86,225,biomass,Dablist,commercial,28.7
2/18/2020,661.47,Mumbai,952,5,0.23,223.9,6.55,437.29,231.61,natural gas,Livetube,residential,53.3
1/26/2022,718.45,Bangalore,953,4,0.91,106,9.66,817.18,563.6,wind mill,Eazzy,residential,21.6
03-05-2021,862.16,Bangalore,954,8,0.73,120.1,4.12,572.62,967.95,solar panels,Shuffledrive,residential,91
11-12-2020,185.53,Delhi,955,9,0.93,163.6,5.84,997.97,467.33,biomass,Livepath,commercial,36.1
9/16/2023,259.39,Chennai,956,9,0.17,213.4,9.37,59.64,638.44,biomass,Voonix,commercial,93.8
10-02-2022,767.12,Chennai,957,10,0.12,147.8,5.96,55.66,230.77,biomass,Realbridge,residential,40.8
9/27/2021,952.66,Chennai,958,2,0.49,171.8,8.41,828.73,676.5,natural gas,Tambee,industrial,10.6
2/21/2021,328.79,Kolkata,959,7,0.95,147.9,9.6,852.54,345.38,wind mill,Dablist,industrial,33.7
6/21/2020,144.59,Bangalore,960,1,0.11,160.9,5.21,945.46,806.84,solar panels,Tambee,industrial,90.4
7/24/2024,425.95,Delhi,961,6,0.06,186.3,2.87,667.6,719.87,biomass,Yata,industrial,24.5
02-10-2024,940.79,Kolkata,962,10,0.91,237.6,5.34,82.21,665.94,natural gas,Centimia,commercial,65.5
1/14/2021,230.54,Chennai,963,10,0.33,207,8.47,349.03,728.47,biomass,Tazzy,governmental,25.6
06-11-2024,604.67,Chennai,964,8,0.6,172.1,2.66,890.48,686.01,biomass,Ozu,governmental,68.6
4/18/2023,936.12,Bangalore,965,7,0.2,143.7,9.45,295.45,686.1,wind mill,Twitterwire,transportation,33.1
10/21/2024,908.57,Delhi,966,3,0.24,230.3,7.22,548.76,620.27,wind mill,Tagtune,industrial,20.5
4/20/2024,727.76,Delhi,967,3,0.81,140,0.77,786,977.44,wind mill,Kare,residential,41
11-06-2020,540.41,Delhi,968,2,0.42,166,3.05,486.75,396.61,solar panels,Mybuzz,industrial,55.3
6/22/2023,84.36,Delhi,969,9,0.13,201.3,8.74,602.74,92.39,solar panels,Photobug,governmental,15
9/21/2023,410.81,Kolkata,970,7,0.57,169.7,6.51,745.27,191.61,solar panels,Realbuzz,governmental,20
4/19/2024,710.2,Kolkata,971,2,0.46,152.6,7.17,934.64,675.45,solar panels,Youspan,commercial,29.5
4/22/2024,622.1,Bangalore,972,6,0.58,213.2,4.59,786.21,936.94,wind mill,Skimia,industrial,47.2
06-04-2024,974.6,Chennai,973,8,0.82,232.2,9.62,679.77,467.53,natural gas,Yakijo,commercial,63.8
10/14/2021,402.03,Chennai,974,5,0.57,113.3,0.44,509.11,27.8,solar panels,Babbleblab,transportation,95.2
6/20/2022,547.76,Delhi,975,7,0.92,187,7.57,13.92,652.48,solar panels,Photofeed,commercial,22.6
10-08-2021,396.65,Bangalore,976,3,0.39,147.3,5.34,412.09,367.61,nuclear,Twitterwire,residential,62.4
10/14/2020,55.08,Mumbai,977,9,0.57,182.8,1.31,106.34,162.35,wind mill,Quimba,residential,97.8
8/20/2022,820.96,Delhi,978,1,0.27,189.1,3.44,516.65,248.67,biomass,Riffpath,governmental,19.8
04-04-2021,418.95,Mumbai,979,4,0.55,153.9,0.59,295.46,772.9,solar panels,Ntags,commercial,82.7
02-09-2022,700.13,Kolkata,980,10,0.58,185.2,9.59,580.08,952.69,biomass,Roombo,industrial,54
5/15/2021,944.97,Bangalore,981,7,0.3,136.3,7.79,702.93,504.62,solar panels,Avavee,transportation,55.9
9/28/2024,681.72,Bangalore,982,10,0.58,102.9,6.67,7.36,17.81,wind mill,Layo,transportation,59.6
06-01-2021,485.06,Chennai,983,4,0.8,162.8,8.63,935.44,541.47,nuclear,Livepath,commercial,2.2
1/16/2021,378.51,Delhi,984,8,0.36,216.1,9.2,779.65,267.05,wind mill,Jaxbean,commercial,34.9
06-09-2021,116.55,Kolkata,985,6,0.8,170.5,4.41,504.93,557.74,wind mill,Kayveo,residential,35.5
03-04-2021,152.75,Delhi,986,8,0.67,216.8,4.13,877.49,939.81,solar panels,Fivespan,transportation,4.2
12/25/2024,805.18,Mumbai,987,5,0.5,165.2,5.72,128.42,174.1,wind mill,Fiveclub,commercial,90.8
08-12-2024,11.05,Mumbai,988,9,0.06,180,8.54,209.24,192.77,biomass,Cogibox,governmental,23.2
04-11-2022,593.64,Delhi,989,6,0.89,171.9,6.68,812.02,344.19,solar panels,Fivechat,commercial,89.5
08-12-2020,735.49,Kolkata,990,3,0.06,199.6,5.45,178.28,49.15,biomass,Flashspan,industrial,14.6
12/27/2023,862.91,Kolkata,991,7,0.13,178.4,0.37,665.13,502.01,natural gas,Blogtag,transportation,34.9
6/27/2020,601.37,Kolkata,992,2,0.15,113.7,6.62,599.86,705.59,natural gas,Trupe,residential,98.8
09-09-2023,110.57,Bangalore,993,9,0.68,124.1,8.58,311.38,264.49,wind mill,Ntag,governmental,9.7
10-10-2020,597.31,Chennai,994,2,0.23,201.5,6.56,566.01,820.63,biomass,Yabox,transportation,63.7
06-08-2024,124.3,Chennai,995,6,0.95,225.9,0.44,842.3,609.97,biomass,Fatz,commercial,56.1
11/22/2020,131.06,Kolkata,996,1,0.69,196.9,6.14,129.25,620.62,wind mill,Jaxspan,transportation,14.6
10-07-2023,490.8,Kolkata,997,10,0.09,176.4,9.96,450.49,853.51,biomass,Plajo,commercial,47.5
01-04-2023,489.31,Bangalore,998,3,0.5,194.6,1.67,275.64,177.48,biomass,JumpXS,transportation,73.2
11-10-2024,228.11,Mumbai,999,8,0.76,145,9.74,400.36,950.79,solar panels,Feedfire,governmental,63.2
3/15/2023,496.64,Mumbai,1000,5,0.82,104.9,9.69,543.94,383.73,solar panels,Devpoint,governmental,88.1
